Date,Open,High,Low,Close,Adj Close,Volume
2013-03-08,41.750000,41.910000,41.320000,41.500000,41.500000,3330300
2013-03-11,41.119999,41.540001,40.959999,41.480000,41.480000,4632400
2013-03-12,41.529999,41.529999,41.150002,41.400002,41.400002,3454800
2013-03-13,41.500000,41.810001,41.299999,41.590000,41.590000,2892500
2013-03-14,41.820000,41.930000,41.439999,41.619999,41.619999,2762900
2013-03-15,41.450001,41.790001,41.320000,41.380001,41.380001,5424200
2013-03-18,41.080002,41.480000,40.209999,41.060001,41.060001,3311300
2013-03-19,41.099998,41.369999,40.490002,40.750000,40.750000,4767400
2013-03-20,42.700001,43.230000,41.990002,42.459999,42.459999,10733400
2013-03-21,41.990002,42.630001,41.900002,42.180000,42.180000,5659400
2013-03-22,42.169998,43.230000,42.110001,42.970001,42.970001,5619500
2013-03-25,42.900002,43.419998,42.410000,42.490002,42.490002,5296600
2013-03-26,42.660000,42.950001,42.459999,42.750000,42.750000,2125400
2013-03-27,42.599998,42.880001,42.380001,42.660000,42.660000,1707000
2013-03-28,42.540001,43.590000,42.419998,43.520000,43.520000,4075200
2013-04-01,43.360001,43.779999,43.230000,43.380001,43.380001,3398000
2013-04-02,43.500000,43.889999,43.360001,43.849998,43.849998,3371600
2013-04-03,43.779999,43.840000,43.490002,43.700001,43.700001,5043100
2013-04-04,43.740002,44.250000,43.439999,44.209999,44.209999,5109900
2013-04-05,43.419998,43.860001,43.209999,43.380001,43.380001,4307900
2013-04-08,43.270000,43.799999,43.130001,43.790001,43.790001,2814100
2013-04-09,43.709999,44.259998,43.340000,44.169998,44.169998,2529400
2013-04-10,44.419998,45.400002,44.330002,44.700001,44.700001,5795400
2013-04-11,45.040001,45.529999,44.799999,45.209999,45.209999,5896300
2013-04-12,45.150002,45.160000,44.740002,45.029999,45.029999,2817700
2013-04-15,44.810001,45.459999,44.590000,44.599998,44.599998,3553100
2013-04-16,44.770000,45.349998,44.770000,45.279999,45.279999,2226500
2013-04-17,44.860001,45.169998,44.509998,44.900002,44.900002,3421200
2013-04-18,45.180000,45.200001,44.340000,44.459999,44.459999,2995900
2013-04-19,44.599998,44.810001,44.310001,44.740002,44.740002,2746900
2013-04-22,45.000000,45.200001,44.330002,44.529999,44.529999,2026400
2013-04-23,44.840000,45.360001,44.439999,44.869999,44.869999,2163800
2013-04-24,44.910000,45.049999,44.520000,44.669998,44.669998,2223500
2013-04-25,44.750000,45.209999,44.560001,45.049999,45.049999,2131900
2013-04-26,44.840000,45.180000,44.779999,44.910000,44.910000,2300100
2013-04-29,44.889999,45.590000,44.820000,45.060001,45.060001,3553200
2013-04-30,44.759998,45.150002,44.549999,45.080002,45.080002,4313200
2013-05-01,45.139999,45.730000,44.610001,44.709999,44.709999,3817600
2013-05-02,44.650002,45.880001,44.630001,45.689999,45.689999,2738500
2013-05-03,46.000000,47.169998,45.820000,47.009998,47.009998,4226500
2013-05-06,47.000000,47.139999,46.480000,46.490002,46.490002,3078200
2013-05-07,46.459999,46.680000,45.290001,45.599998,45.599998,6863000
2013-05-08,45.509998,45.639999,45.160000,45.320000,45.320000,3318900
2013-05-09,45.220001,45.250000,43.470001,43.970001,43.970001,9319000
2013-05-10,44.119999,44.200001,43.750000,44.020000,44.020000,4571200
2013-05-13,43.980000,44.009998,43.490002,43.610001,43.610001,2768000
2013-05-14,43.700001,44.099998,43.599998,44.040001,44.040001,4305000
2013-05-15,44.060001,45.110001,43.950001,45.070000,45.070000,3646000
2013-05-16,44.959999,45.340000,44.480000,44.560001,44.560001,2609100
2013-05-17,44.599998,44.759998,44.330002,44.610001,44.610001,3688200
2013-05-20,44.549999,44.680000,44.150002,44.290001,44.290001,1491100
2013-05-21,44.209999,44.480000,43.889999,44.020000,44.020000,1828200
2013-05-22,44.119999,44.310001,42.950001,43.169998,43.169998,3026400
2013-05-23,42.660000,43.139999,42.570000,42.770000,42.770000,3339700
2013-05-24,42.320000,42.529999,41.910000,42.430000,42.430000,3766200
2013-05-28,42.779999,43.130001,42.650002,42.910000,42.910000,2655900
2013-05-29,42.750000,42.869999,42.389999,42.599998,42.599998,3280900
2013-05-30,42.650002,43.380001,42.500000,43.189999,43.189999,2755500
2013-05-31,42.919998,43.549999,42.660000,42.910000,42.910000,3133200
2013-06-03,42.980000,43.480000,42.759998,43.459999,43.459999,2884800
2013-06-04,43.669998,44.799999,43.529999,44.389999,44.389999,5249400
2013-06-05,44.389999,44.580002,43.810001,43.840000,43.840000,3385600
2013-06-06,43.840000,44.049999,43.259998,43.570000,43.570000,3760900
2013-06-07,43.860001,44.410000,43.660000,44.119999,44.119999,2895300
2013-06-10,44.299999,44.340000,43.840000,44.090000,44.090000,1833900
2013-06-11,43.599998,43.849998,43.099998,43.119999,43.119999,2487100
2013-06-12,43.310001,43.459999,42.610001,42.720001,42.720001,2124500
2013-06-13,42.740002,43.360001,42.389999,43.299999,43.299999,2002400
2013-06-14,43.330002,43.570000,42.700001,42.840000,42.840000,2320100
2013-06-17,43.220001,43.759998,42.970001,43.389999,43.389999,2677100
2013-06-18,43.549999,44.200001,43.220001,43.360001,43.360001,5433900
2013-06-19,46.430000,46.439999,45.349998,45.779999,45.779999,12566000
2013-06-20,45.279999,45.290001,44.450001,44.900002,44.900002,5488700
2013-06-21,44.919998,45.000000,44.230000,44.770000,44.770000,6294400
2013-06-24,44.340000,44.599998,43.369999,43.599998,43.599998,4492900
2013-06-25,44.040001,44.439999,43.459999,44.369999,44.369999,3366300
2013-06-26,44.950001,45.919998,44.900002,45.680000,45.680000,5356400
2013-06-27,45.900002,46.270000,45.590000,45.930000,45.930000,2916500
2013-06-28,45.990002,45.990002,45.389999,45.560001,45.560001,4052600
2013-07-01,45.230000,47.189999,44.880001,46.240002,46.240002,6341400
2013-07-02,46.000000,46.480000,45.720001,46.029999,46.029999,3025100
2013-07-03,45.709999,46.820000,45.660000,46.419998,46.419998,1597300
2013-07-05,46.689999,47.099998,46.549999,47.000000,47.000000,1614600
2013-07-08,47.029999,47.490002,46.439999,46.630001,46.630001,2813100
2013-07-09,46.759998,47.310001,46.730000,47.259998,47.259998,2578900
2013-07-10,47.090000,47.330002,46.639999,47.250000,47.250000,2684700
2013-07-11,47.619999,48.000000,47.500000,47.990002,47.990002,3293500
2013-07-12,48.349998,48.630001,48.080002,48.389999,48.389999,4135700
2013-07-15,48.250000,48.459999,48.099998,48.119999,48.119999,2122800
2013-07-16,48.049999,48.130001,47.360001,47.490002,47.490002,2473100
2013-07-17,48.169998,48.400002,47.779999,48.040001,48.040001,3135800
2013-07-18,48.040001,48.520000,48.009998,48.189999,48.189999,2641600
2013-07-19,48.259998,48.470001,47.930000,48.070000,48.070000,2764000
2013-07-22,48.520000,48.520000,47.919998,48.279999,48.279999,1782900
2013-07-23,48.349998,48.450001,47.950001,48.070000,48.070000,1708600
2013-07-24,48.380001,48.580002,47.650002,47.799999,47.799999,2407400
2013-07-25,47.799999,47.959999,47.450001,47.790001,47.790001,2242800
2013-07-26,47.770000,47.860001,47.400002,47.639999,47.639999,2918000
2013-07-29,47.509998,47.770000,47.110001,47.169998,47.169998,2352400
2013-07-30,47.189999,47.500000,47.119999,47.360001,47.360001,2758000
2013-07-31,47.500000,47.709999,47.180000,47.279999,47.279999,3813500
2013-08-01,47.619999,47.820000,47.410000,47.700001,47.700001,3497600
2013-08-02,47.380001,47.820000,47.130001,47.450001,47.450001,3761000
2013-08-05,47.450001,47.840000,47.349998,47.630001,47.630001,2172200
2013-08-06,47.549999,47.849998,47.369999,47.389999,47.389999,1642800
2013-08-07,47.169998,47.480000,46.830002,47.099998,47.099998,2396700
2013-08-08,47.320000,47.660000,47.029999,47.509998,47.509998,2974200
2013-08-09,47.380001,47.770000,47.090000,47.180000,47.180000,1891300
2013-08-12,46.869999,47.330002,46.849998,47.200001,47.200001,1807900
2013-08-13,47.369999,47.410000,46.919998,47.139999,47.139999,1960300
2013-08-14,47.139999,47.139999,46.680000,46.840000,46.840000,2115100
2013-08-15,46.369999,46.389999,45.700001,45.869999,45.869999,2616800
2013-08-16,45.939999,45.950001,45.299999,45.400002,45.400002,2829200
2013-08-19,45.439999,45.520000,44.880001,44.889999,44.889999,2185800
2013-08-20,44.770000,45.450001,44.700001,45.070000,45.070000,2213900
2013-08-21,45.009998,45.509998,44.799999,45.139999,45.139999,2515500
2013-08-22,45.099998,45.709999,45.090000,45.680000,45.680000,1699600
2013-08-23,45.849998,45.880001,45.410000,45.770000,45.770000,2410900
2013-08-26,46.250000,46.610001,46.009998,46.060001,46.060001,2590500
2013-08-27,45.549999,45.880001,45.270000,45.500000,45.500000,2287600
2013-08-28,45.580002,45.910000,45.490002,45.529999,45.529999,1971500
2013-08-29,45.500000,46.139999,45.349998,45.930000,45.930000,1738900
2013-08-30,45.880001,46.110001,45.570000,45.750000,45.750000,2211500
2013-09-03,46.209999,46.570000,45.700001,45.880001,45.880001,1955500
2013-09-04,45.759998,47.169998,45.759998,46.930000,46.930000,5402200
2013-09-05,46.880001,47.340000,46.680000,46.730000,46.730000,2379800
2013-09-06,46.889999,47.299999,46.259998,46.869999,46.869999,3140900
2013-09-09,47.110001,47.270000,46.990002,47.250000,47.250000,1931700
2013-09-10,47.619999,48.060001,47.509998,48.020000,48.020000,2831100
2013-09-11,48.000000,48.330002,47.950001,48.200001,48.200001,2650200
2013-09-12,48.070000,48.090000,47.560001,47.639999,47.639999,3024100
2013-09-13,47.660000,47.959999,47.639999,47.759998,47.759998,2571600
2013-09-16,48.169998,48.700001,47.970001,48.139999,48.139999,4474800
2013-09-17,48.189999,48.490002,47.919998,48.139999,48.139999,6917200
2013-09-18,51.680000,52.669998,51.060001,52.580002,52.580002,15267900
2013-09-19,52.049999,52.400002,51.580002,51.869999,51.869999,7183400
2013-09-20,51.869999,52.959999,51.680000,52.310001,52.310001,12323000
2013-09-23,52.070000,52.470001,51.619999,51.799999,51.799999,3183400
2013-09-24,51.790001,51.880001,51.070000,51.419998,51.419998,3103300
2013-09-25,51.480000,52.080002,51.419998,51.869999,51.869999,4009400
2013-09-26,52.000000,52.380001,51.810001,52.099998,52.099998,2902900
2013-09-27,51.709999,52.480000,51.650002,52.029999,52.029999,2382000
2013-09-30,51.500000,52.150002,51.200001,51.939999,51.939999,2747000
2013-10-01,52.099998,52.480000,51.840000,52.430000,52.430000,3243300
2013-10-02,51.790001,52.279999,51.290001,51.520000,51.520000,3691200
2013-10-03,51.610001,51.650002,50.540001,50.880001,50.880001,3862200
2013-10-04,50.090000,51.669998,50.020000,51.570000,51.570000,3880900
2013-10-07,51.049999,51.340000,50.790001,50.820000,50.820000,2582700
2013-10-08,50.930000,50.970001,49.439999,49.580002,49.580002,4953800
2013-10-09,49.619999,49.869999,48.869999,49.450001,49.450001,4347300
2013-10-10,50.060001,51.220001,49.860001,51.169998,51.169998,3740900
2013-10-11,50.820000,52.220001,50.820000,52.189999,52.189999,3410500
2013-10-14,51.900002,52.830002,51.720001,52.630001,52.630001,4910000
2013-10-15,52.310001,52.779999,51.810001,51.930000,51.930000,3658800
2013-10-16,51.540001,52.580002,51.540001,51.910000,51.910000,3367700
2013-10-17,51.869999,52.310001,51.700001,52.070000,52.070000,3776600
2013-10-18,52.150002,52.779999,52.000000,52.630001,52.630001,4210100
2013-10-21,52.730000,53.270000,52.709999,53.080002,53.080002,3739700
2013-10-22,53.470001,53.570000,52.990002,53.169998,53.169998,4375700
2013-10-23,52.750000,53.450001,52.160000,53.060001,53.060001,4386800
2013-10-24,53.060001,54.580002,53.049999,54.209999,54.209999,5717200
2013-10-25,54.070000,54.200001,53.459999,53.810001,53.810001,6186100
2013-10-28,53.910000,54.369999,53.590000,53.930000,53.930000,3505000
2013-10-29,54.000000,55.119999,53.910000,54.860001,54.860001,5148300
2013-10-30,54.869999,55.070000,53.689999,54.099998,54.099998,3482400
2013-10-31,54.009998,54.560001,53.900002,54.220001,54.220001,3509500
2013-11-01,54.610001,54.680000,54.139999,54.610001,54.610001,2720000
2013-11-04,55.009998,55.419998,54.660000,55.389999,55.389999,3433600
2013-11-05,55.240002,55.279999,54.669998,54.790001,54.790001,3616600
2013-11-06,54.900002,55.110001,54.540001,54.880001,54.880001,3286100
2013-11-07,55.049999,55.169998,53.099998,53.169998,53.169998,5526600
2013-11-08,53.419998,54.930000,53.330002,54.840000,54.840000,5940900
2013-11-11,54.849998,56.180000,54.490002,56.180000,56.180000,4221800
2013-11-12,55.840000,56.340000,55.599998,56.240002,56.240002,2929200
2013-11-13,55.590000,57.590000,55.590000,57.549999,57.549999,5168600
2013-11-14,57.560001,57.990002,56.910000,57.169998,57.169998,4571300
2013-11-15,57.540001,57.590000,56.779999,57.349998,57.349998,2909900
2013-11-18,57.450001,57.490002,56.400002,56.599998,56.599998,3173600
2013-11-19,56.730000,56.730000,55.650002,55.770000,55.770000,3405000
2013-11-20,55.980000,56.320000,55.799999,55.939999,55.939999,2931300
2013-11-21,56.279999,56.590000,55.860001,56.230000,56.230000,2461200
2013-11-22,56.259998,56.500000,55.889999,56.410000,56.410000,2890800
2013-11-25,56.619999,57.180000,56.500000,56.950001,56.950001,2986400
2013-11-26,56.869999,56.889999,56.200001,56.700001,56.700001,2841000
2013-11-27,56.849998,57.029999,56.680000,56.910000,56.910000,2134000
2013-11-29,57.119999,57.150002,56.619999,56.779999,56.779999,965200
2013-12-02,56.740002,57.029999,56.610001,56.759998,56.759998,1950800
2013-12-03,56.630001,57.060001,56.389999,56.400002,56.400002,4129500
2013-12-04,56.189999,56.430000,55.419998,56.049999,56.049999,3663500
2013-12-05,55.630001,55.750000,54.470001,55.040001,55.040001,7792700
2013-12-06,55.990002,56.099998,55.549999,55.599998,55.599998,3334300
2013-12-09,55.939999,56.049999,55.240002,55.439999,55.439999,3397700
2013-12-10,55.380001,55.389999,54.650002,55.320000,55.320000,3787300
2013-12-11,55.250000,55.599998,54.580002,54.639999,54.639999,3990000
2013-12-12,54.439999,54.939999,53.930000,53.990002,53.990002,6248200
2013-12-13,58.060001,61.090000,58.000000,60.889999,60.889999,15848100
2013-12-16,60.630001,60.880001,58.400002,58.500000,58.500000,8786000
2013-12-17,58.500000,58.880001,57.540001,57.669998,57.669998,6351800
2013-12-18,57.580002,59.070000,57.020000,59.040001,59.040001,4975300
2013-12-19,58.730000,58.980000,58.070000,58.130001,58.130001,3310500
2013-12-20,58.419998,59.549999,58.220001,59.259998,59.259998,5363200
2013-12-23,59.740002,59.889999,59.119999,59.470001,59.470001,1947900
2013-12-24,59.580002,59.779999,59.220001,59.529999,59.529999,846700
2013-12-26,59.529999,59.990002,59.480000,59.580002,59.580002,1026500
2013-12-27,59.730000,59.990002,59.279999,59.509998,59.509998,1266900
2013-12-30,59.669998,59.799999,59.240002,59.549999,59.549999,1329100
2013-12-31,59.599998,59.919998,59.560001,59.880001,59.880001,1391300
2014-01-02,59.060001,59.529999,58.939999,59.290001,59.290001,2745900
2014-01-03,59.189999,59.689999,59.110001,59.160000,59.160000,1589000
2014-01-06,58.060001,58.770000,58.009998,58.119999,58.119999,3753600
2014-01-07,58.259998,59.049999,58.060001,58.970001,58.970001,2963600
2014-01-08,59.119999,59.279999,58.459999,58.900002,58.900002,3456000
2014-01-09,58.990002,59.529999,58.720001,59.090000,59.090000,2427400
2014-01-10,59.349998,59.630001,58.950001,59.529999,59.529999,1829100
2014-01-13,59.279999,59.439999,58.410000,58.599998,58.599998,2928700
2014-01-14,58.680000,60.529999,58.630001,60.369999,60.369999,4179500
2014-01-15,60.439999,61.810001,60.400002,61.680000,61.680000,4220300
2014-01-16,61.590000,61.980000,61.259998,61.630001,61.630001,3747800
2014-01-17,61.020000,61.599998,60.799999,61.369999,61.369999,3314500
2014-01-21,61.500000,61.790001,60.700001,60.849998,60.849998,3198700
2014-01-22,60.930000,61.810001,60.700001,61.770000,61.770000,3594000
2014-01-23,61.180000,61.430000,60.320000,60.880001,60.880001,2671300
2014-01-24,60.299999,60.439999,59.090000,59.090000,59.090000,2850700
2014-01-27,58.110001,58.880001,57.860001,58.360001,58.360001,5258000
2014-01-28,57.980000,59.459999,57.880001,59.110001,59.110001,3529500
2014-01-29,58.610001,59.180000,58.169998,58.459999,58.459999,3585400
2014-01-30,59.119999,59.900002,59.020000,59.389999,59.389999,2768300
2014-01-31,58.150002,59.540001,58.090000,59.189999,59.189999,3112900
2014-02-03,59.080002,59.259998,57.320000,58.090000,58.090000,6649100
2014-02-04,58.480000,59.740002,57.650002,59.720001,59.720001,3593200
2014-02-05,59.540001,61.020000,59.270000,61.000000,61.000000,5122600
2014-02-06,60.700001,61.650002,60.650002,61.340000,61.340000,2898200
2014-02-07,61.580002,63.240002,61.299999,62.880001,62.880001,4822500
2014-02-10,62.730000,63.799999,62.520000,63.779999,63.779999,2833400
2014-02-11,64.480003,64.879997,63.660000,63.970001,63.970001,4648000
2014-02-12,64.209999,65.150002,64.089996,65.139999,65.139999,3137800
2014-02-13,64.839996,67.110001,64.830002,67.040001,67.040001,3606900
2014-02-14,67.480003,68.489998,67.000000,68.339996,68.339996,6232000
2014-02-18,68.620003,69.099998,68.000000,68.660004,68.660004,3757900
2014-02-19,68.449997,69.430000,67.680000,67.989998,67.989998,3994300
2014-02-20,68.190002,68.660004,67.699997,68.480003,68.480003,3162200
2014-02-21,67.820000,68.440002,67.550003,68.220001,68.220001,3610200
2014-02-24,68.540001,69.279999,68.000000,68.769997,68.769997,2811700
2014-02-25,68.709999,68.760002,67.629997,68.010002,68.010002,3566400
2014-02-26,67.730003,68.949997,67.650002,67.820000,67.820000,3066500
2014-02-27,67.900002,70.080002,67.820000,69.919998,69.919998,4724500
2014-02-28,70.250000,71.110001,67.830002,68.629997,68.629997,5728600
2014-03-03,68.059998,68.150002,67.139999,67.860001,67.860001,3395000
2014-03-04,68.599998,69.040001,68.500000,68.599998,68.599998,5425500
2014-03-05,68.790001,69.029999,68.519997,68.900002,68.900002,3070100
2014-03-06,69.139999,69.419998,68.849998,68.919998,68.919998,3059200
2014-03-07,69.209999,69.309998,67.970001,68.519997,68.519997,2500300
2014-03-10,68.680000,68.680000,67.309998,68.040001,68.040001,3032800
2014-03-11,68.190002,68.599998,67.250000,67.470001,67.470001,3345000
2014-03-12,67.059998,68.099998,66.750000,68.059998,68.059998,2433600
2014-03-13,68.480003,68.830002,66.629997,67.080002,67.080002,2870900
2014-03-14,67.699997,67.699997,66.870003,67.190002,67.190002,3006600
2014-03-17,67.889999,69.349998,67.730003,68.169998,68.169998,3932400
2014-03-18,67.660004,70.239998,67.519997,68.519997,68.519997,11438500
2014-03-19,69.010002,69.010002,66.150002,67.629997,67.629997,7683100
2014-03-20,67.550003,69.080002,67.440002,68.489998,68.489998,5280200
2014-03-21,69.059998,69.059998,66.910004,67.139999,67.139999,5477200
2014-03-24,67.220001,67.480003,64.769997,65.239998,65.239998,5905700
2014-03-25,65.750000,66.739998,65.059998,65.809998,65.809998,4245500
2014-03-26,66.099998,66.389999,63.880001,63.900002,63.900002,4714000
2014-03-27,63.599998,65.160004,63.049999,64.529999,64.529999,5556700
2014-03-28,64.709999,65.610001,64.150002,64.879997,64.879997,4019800
2014-03-31,64.870003,65.949997,64.620003,65.739998,65.739998,3213900
2014-04-01,65.900002,66.220001,65.440002,65.930000,65.930000,3398400
2014-04-02,66.070000,66.309998,65.120003,65.480003,65.480003,2587000
2014-04-03,65.500000,65.500000,62.169998,62.450001,62.450001,6984500
2014-04-04,62.919998,62.919998,61.099998,61.320000,61.320000,6157100
2014-04-07,61.200001,61.200001,59.630001,60.470001,60.470001,6271100
2014-04-08,60.529999,62.250000,60.110001,61.820000,61.820000,6710000
2014-04-09,62.000000,63.689999,61.560001,63.459999,63.459999,6427400
2014-04-10,63.049999,63.450001,61.270000,61.490002,61.490002,5648500
2014-04-11,60.889999,61.750000,60.020000,60.500000,60.500000,5930700
2014-04-14,61.180000,61.660000,60.549999,61.389999,61.389999,3234000
2014-04-15,61.500000,62.290001,60.500000,62.110001,62.110001,3598600
2014-04-16,62.270000,63.139999,62.250000,63.040001,63.040001,3370600
2014-04-17,62.959999,64.230003,62.529999,64.040001,64.040001,3745800
2014-04-21,64.000000,64.459999,63.560001,64.300003,64.300003,2077300
2014-04-22,64.059998,64.739998,63.759998,64.480003,64.480003,3854900
2014-04-23,64.230003,64.580002,63.779999,64.389999,64.389999,2863700
2014-04-24,64.889999,65.000000,62.930000,63.220001,63.220001,3961200
2014-04-25,62.919998,63.029999,61.560001,61.610001,61.610001,4288500
2014-04-28,61.840000,62.169998,59.619999,60.400002,60.400002,4375800
2014-04-29,60.570000,60.930000,59.910000,60.910000,60.910000,3531600
2014-04-30,60.869999,61.799999,60.630001,61.689999,61.689999,3722100
2014-05-01,61.689999,63.099998,61.310001,62.590000,62.590000,2839300
2014-05-02,62.860001,62.970001,61.529999,61.560001,61.560001,2365300
2014-05-05,61.200001,61.980000,60.880001,61.439999,61.439999,2070200
2014-05-06,61.150002,61.349998,59.340000,59.439999,59.439999,3913200
2014-05-07,59.560001,59.680000,57.150002,58.630001,58.630001,7061100
2014-05-08,58.340000,60.610001,57.900002,59.080002,59.080002,3824900
2014-05-09,59.139999,59.610001,58.169998,59.590000,59.590000,3607800
2014-05-12,59.770000,61.049999,59.740002,60.700001,60.700001,2863600
2014-05-13,60.810001,60.970001,60.139999,60.810001,60.810001,2938400
2014-05-14,59.950001,61.349998,59.950001,60.880001,60.880001,2497800
2014-05-15,60.709999,60.950001,59.560001,60.200001,60.200001,5699200
2014-05-16,60.650002,61.689999,59.930000,61.639999,61.639999,3651200
2014-05-19,61.270000,62.840000,61.259998,62.200001,62.200001,2817600
2014-05-20,62.119999,62.450001,61.419998,61.709999,61.709999,1865300
2014-05-21,61.730000,62.660000,61.529999,62.470001,62.470001,1414100
2014-05-22,62.290001,63.459999,61.910000,63.150002,63.150002,1814700
2014-05-23,63.330002,64.480003,62.840000,64.300003,64.300003,2281900
2014-05-27,64.639999,65.489998,64.610001,65.250000,65.250000,2150600
2014-05-28,65.430000,65.480003,64.790001,64.839996,64.839996,2198400
2014-05-29,64.930000,65.820000,64.930000,65.449997,65.449997,2061000
2014-05-30,65.750000,65.750000,64.169998,64.540001,64.540001,2444300
2014-06-02,64.540001,65.040001,63.680000,64.639999,64.639999,1427700
2014-06-03,64.190002,64.459999,63.490002,64.089996,64.089996,3010200
2014-06-04,64.099998,64.730003,63.619999,64.169998,64.169998,2675600
2014-06-05,64.300003,65.620003,63.930000,65.470001,65.470001,2041900
2014-06-06,65.989998,67.320000,65.690002,66.910004,66.910004,3623500
2014-06-09,66.699997,67.379997,66.589996,66.930000,66.930000,1339800
2014-06-10,66.690002,67.190002,66.459999,66.959999,66.959999,1558800
2014-06-11,66.900002,67.500000,66.660004,67.459999,67.459999,1607900
2014-06-12,67.230003,67.459999,66.279999,66.559998,66.559998,1940100
2014-06-13,66.699997,66.949997,66.250000,66.820000,66.820000,2981100
2014-06-16,66.800003,67.790001,66.519997,67.620003,67.620003,4370400
2014-06-17,67.360001,68.000000,66.860001,67.540001,67.540001,6654100
2014-06-18,73.820000,74.690002,72.099998,73.080002,73.080002,11376700
2014-06-19,73.169998,73.570000,72.239998,72.949997,72.949997,4413400
2014-06-20,73.040001,73.150002,72.550003,72.610001,72.610001,3904500
2014-06-23,72.739998,73.160004,72.290001,72.889999,72.889999,2354200
2014-06-24,72.949997,73.279999,72.180000,72.379997,72.379997,2948600
2014-06-25,72.269997,72.760002,72.120003,72.440002,72.440002,2218800
2014-06-26,72.440002,72.900002,72.180000,72.849998,72.849998,2075300
2014-06-27,72.620003,72.769997,71.760002,72.000000,72.000000,7315500
2014-06-30,72.430000,72.739998,71.959999,72.360001,72.360001,2771300
2014-07-01,72.089996,73.989998,71.800003,73.010002,73.010002,4718400
2014-07-02,72.650002,73.239998,72.599998,72.760002,72.760002,2682100
2014-07-03,72.949997,73.709999,72.680000,73.570000,73.570000,1396100
2014-07-07,73.070000,73.419998,72.580002,72.680000,72.680000,1768300
2014-07-08,72.589996,72.870003,70.870003,71.139999,71.139999,2789000
2014-07-09,71.110001,71.970001,71.110001,71.570000,71.570000,1749500
2014-07-10,70.459999,72.080002,70.309998,71.699997,71.699997,1853200
2014-07-11,71.730003,72.440002,71.050003,72.260002,72.260002,1930600
2014-07-14,72.550003,73.260002,72.459999,72.879997,72.879997,1862500
2014-07-15,72.800003,73.110001,71.870003,72.290001,72.290001,2752700
